i,latency_ms,action_left,action_right
2748,0.018997,49.610134,41.185993
2749,0.019313,-38.426903,-51.288807
2750,0.019455,-4.2348285,-2.7052302
2751,0.019382,-2.3657048,-13.660147
2752,0.021271,-131.16748,-135.15689
2753,0.019121,-6.774273,-35.649345
2754,0.019697,47.87715,-47.00318
2755,0.02193,-44.36092,-7.9285913
2756,0.019828,-32.63584,-41.13998
2757,0.018893,56.0023,-15.036565
2758,0.018876,-3.0847452,1.0280008
2759,0.018693,5.972907,40.63721
2760,0.018652,-38.115345,47.040066
2761,0.018675,46.596054,64.695244
2762,0.018727,62.46279,37.470257
2763,0.018974,41.97746,-50.545887
2764,0.018666,42.95133,2.4737911
2765,0.019341,-40.974667,34.62238
2766,0.018935,4.1623797,20.902197
2767,0.01907,-12.272977,-35.47722
2768,0.019459,54.030224,-87.064705
2769,0.019234,-52.64025,4.8680067
2770,0.018446,67.03631,90.71753
2771,0.019291,-58.836296,-8.774306
2772,0.019267,2.4199698,-7.5846024
2773,0.01977,-37.739166,-53.479992
2774,0.019258,-43.236168,-58.609154
2775,0.020424,-109.62135,-78.06455
2776,0.01935,-66.666954,85.94151
2777,0.018866,23.680561,-20.429178
2778,0.018771,1.6750891,-46.481
2779,0.018633,44.18064,94.506836
2780,0.019193,9.329077,-14.716672
2781,0.019019,12.402084,-3.9188242
2782,0.019388,-33.723583,54.230354
2783,0.019902,-30.855793,-5.9030833
2784,0.01896,61.3025,44.6568
2785,0.019604,-26.282606,-20.763517
2786,0.019566,-4.5223837,-35.717125
2787,0.021721,-116.01407,-135.96782
2788,0.018463,65.70254,-12.327693
2789,0.019508,-48.561214,2.3678596
2790,0.018599,19.585241,-31.720001
2791,0.019223,-10.886292,-14.748793
2792,0.01929,-11.799823,5.4461694
2793,0.019166,-24.662344,-34.82223
2794,0.019788,-60.482613,-10.165898
2795,0.021541,-135.93587,-133.89787
2796,0.019184,-23.897995,-24.051254
2797,0.019172,20.54042,-37.77892
2798,0.01926,-1.4182678,-47.38652
2799,0.019119,46.832527,66.59584
2800,0.018871,65.87711,-9.499218
2801,0.018458,16.901234,5.3772655
2802,0.018505,51.57082,87.89071
2803,0.021561,-41.62558,23.919764
2804,0.021198,-76.56787,-135.70589
2805,0.019233,42.926044,-38.58606
2806,0.019037,81.580765,47.57693
2807,0.019521,-47.692043,36.64697
2808,0.018211,76.38396,54.573334
2809,0.019159,25.862597,-47.96242
2810,0.021556,-167.18716,-147.5026
2811,0.019086,21.37855,23.640932
2812,0.019565,-8.333124,-25.142317
2813,0.019457,14.535118,-2.7324224
2814,0.018917,80.88053,75.16671
2815,0.018607,86.41534,39.789337
2816,0.021323,-135.37599,-135.26234
2817,0.018857,72.4906,23.029514
2818,0.019624,-24.08388,3.6194978
2819,0.018675,57.290062,61.90559
2820,0.018776,50.49574,33.63597
2821,0.018667,-13.858889,26.110798
2822,0.01877,73.009796,-39.532085
2823,0.019131,-35.33317,-32.389336
2824,0.019069,37.02697,-15.307608
2825,0.01971,-52.768234,-16.495342
2826,0.018851,-30.98421,-36.330658
2827,0.019007,-24.68157,18.198088
2828,0.019508,-7.532182,-39.59332
2829,0.019411,40.049713,-40.969326
2830,0.019592,-57.65358,-11.59458
2831,0.01895,40.81045,30.899319
2832,0.019544,-66.62114,-8.855678
2833,0.019692,32.365166,-45.320778
2834,0.019037,28.986431,-20.69863
2835,0.019092,35.30403,65.47912
2836,0.019583,-78.50622,64.01737
2837,0.018744,8.881028,21.482525
2838,0.019589,28.880116,37.866253
2839,0.020525,-101.19651,-80.19378
2840,0.01836,14.407934,-10.22427
2841,0.018803,-29.161577,39.757317
2842,0.019479,-36.55192,-0.008696377
2843,0.018824,-7.347724,9.510219
2844,0.019108,-39.681614,46.350597
2845,0.018784,0.22346395,51.861385
2846,0.019165,62.38333,-31.387121
2847,0.019304,58.19189,54.499622
2848,0.019493,-0.18375766,-19.492622
2849,0.018856,29.241255,16.936417
2850,0.018783,45.28052,-4.0418806
2851,0.023674,-120.626366,-136.77422
2852,0.019195,39.7643,47.988483
2853,0.019299,57.760628,-20.711231
2854,0.019337,-35.69588,18.976467
2855,0.018974,58.055798,33.679283
2856,0.018504,67.27006,-56.874584
2857,0.019108,63.212364,37.541954
2858,0.018767,29.656143,76.24773
2859,0.021729,-136.29465,-136.6889
2860,0.019037,35.76134,39.607815
2861,0.019214,-39.364765,15.014696
2862,0.018539,92.52747,21.406761
2863,0.019317,-73.82538,-2.7182584
2864,0.01859,2.4341037,47.85638
2865,0.019966,-41.368504,-50.04012
2866,0.019439,8.22243,-12.087175
2867,0.019787,57.499294,-27.494358
2868,0.021107,-76.19289,-136.16144
2869,0.018891,-4.7581196,-0.0028539598
2870,0.019336,-2.25239,-11.427526
2871,0.018781,21.967669,-16.792513
2872,0.018607,9.89122,-8.917755
2873,0.019693,-59.658825,30.186459
2874,0.022248,-176.04826,-145.15132
2875,0.019453,-30.70276,-49.752056
2876,0.019103,62.887466,42.702003
2877,0.01937,-37.89193,90.342896
2878,0.019352,22.943401,8.732218
2879,0.019779,-34.24491,-13.12511
2880,0.021398,-136.96349,-136.924
2881,0.019598,-1.4938078,-44.131874
2882,0.019737,43.12566,-52.147594
2883,0.019296,0.6431009,-6.7305694
2884,0.018814,8.27226,-42.816795
2885,0.019248,51.759663,-11.855027
2886,0.01928,-6.2722244,21.885046
2887,0.019191,57.597828,36.628056
2888,0.018846,-30.292168,74.47131
2889,0.018671,50.89996,26.410988
2890,0.019106,48.490368,34.745815
2891,0.019947,36.98455,-54.74193
2892,0.018925,83.10381,54.97841
2893,0.019482,-42.21724,37.37812
2894,0.019025,-5.304881,29.248426
2895,0.019038,-5.7970304,-33.28498
2896,0.01925,-54.275295,62.164806
2897,0.019508,-38.41399,-31.493687
2898,0.018814,-27.40656,68.772575
2899,0.020816,-60.842854,-23.295425
2900,0.01962,9.311369,-14.813913
2901,0.019474,-53.018135,-52.08689
2902,0.019377,-11.011545,-14.191513
2903,0.02021,-80.5801,-119.31396
2904,0.018683,-47.699097,44.131226
2905,0.019456,31.390696,-34.945618
2906,0.018849,44.23277,8.046367
2907,0.019453,70.80103,-47.097866
2908,0.018983,31.52303,-8.569935
2909,0.019676,21.85684,-25.46132
2910,0.019301,13.079392,51.16732
2911,0.019322,-13.695782,-26.662745
2912,0.018743,18.806553,29.634787
2913,0.019457,-16.586258,-36.557076
2914,0.018559,-56.823753,81.344894
2915,0.021527,-134.75813,-134.70064
2916,0.018906,-8.200224,-24.232258
2917,0.019184,-8.808994,35.503258
2918,0.019255,34.232018,-31.935413
2919,0.018745,11.902326,-10.012271
2920,0.018731,-43.1465,-14.719034
2921,0.019397,-23.495228,-32.927025
2922,0.019444,-28.111954,-31.538815
2923,0.02179,-138.75241,-144.09152
2924,0.019272,-9.040055,-32.925133
2925,0.019295,19.539019,-39.53182
2926,0.019167,13.121097,-44.317875
2927,0.018987,19.88949,57.78891
2928,0.019592,-58.46422,-16.24644
2929,0.019139,12.066529,2.2074041
2930,0.018997,-12.340143,49.520344
2931,0.018977,5.453617,2.4484437
2932,0.020557,-87.315575,-132.16617
2933,0.019023,58.744953,31.650173
2934,0.018339,92.211586,51.586113
2935,0.019202,-55.977615,49.929115
2936,0.019548,-69.51352,45.124958
2937,0.019073,-1.7769213,-22.158644
2938,0.022281,-180.16771,-148.91856
2939,0.018916,16.168495,17.809015
2940,0.019458,-8.5684,-25.155859
2941,0.018545,-2.713556,-5.7602096
2942,0.019501,-31.062613,-37.94155
2943,0.018809,36.705322,21.969172
2944,0.021043,-139.74637,-138.646
2945,0.018436,77.54237,23.466772
2946,0.019003,-28.036558,0.46595415
2947,0.021014,-21.83448,54.34308
2948,0.019908,-43.039127,3.6824052
2949,0.01948,-12.9251,28.815187
2950,0.019444,26.096786,-4.6278887
2951,0.019665,4.975308,-34.157784
2952,0.018605,27.897312,17.5117
2953,0.019086,-23.720089,-32.233536
2954,0.019079,-38.169796,-40.814983
2955,0.019134,-27.133297,13.906161
2956,0.019154,-3.4370549,-17.323223
2957,0.019901,34.66969,-37.13411
2958,0.018805,85.28134,-11.174605
2959,0.018768,49.63939,37.32748
2960,0.018768,40.264175,-59.537956
2961,0.01882,26.970154,21.286602
2962,0.019292,56.364815,-4.0244393
2963,0.018701,-8.785767,21.896013
2964,0.019864,-51.447586,32.84886
2965,0.018863,11.592626,-7.0617785
2966,0.019024,63.50914,59.13818
2967,0.020312,-64.23608,-121.63166
2968,0.0185,29.084007,-17.518621
2969,0.019181,-28.013544,25.013903
2970,0.019165,-5.1990232,-64.72024
2971,0.019073,45.628185,10.113278
2972,0.018496,-17.219389,69.032486
2973,0.019186,-10.4830065,11.242135
2974,0.019461,-46.00358,-40.01691
2975,0.018782,71.40247,46.471268
2976,0.019211,-30.767292,-18.136995
2977,0.018858,26.45581,7.3060794
2978,0.018905,-2.2972393,-30.324432
2979,0.021906,-139.43886,-138.1924
2980,0.018329,92.99793,44.7902
2981,0.018891,58.71947,-0.5744457
2982,0.018599,-2.9205418,-0.45589674
2983,0.019459,-28.431305,18.6703
2984,0.018871,42.57334,32.96425
2985,0.018554,65.91351,39.439987
2986,0.018428,45.892735,31.96289
2987,0.021953,-146.03062,-147.539
2988,0.018419,45.155384,43.747673
2989,0.019602,-41.02041,12.333122
2990,0.019514,-71.13684,-0.7778722
2991,0.019186,-31.558159,-7.476956
2992,0.018607,58.759808,33.434658
2993,0.01956,-39.68076,-57.99484
2994,0.01915,87.09444,-5.0361724
2995,0.019103,-32.74623,-48.046673
2996,0.022953,-91.14424,-130.35033
2997,0.018996,-5.402643,-39.946545
2998,0.018963,15.322581,-3.4652355
2999,0.018881,15.689149,-24.78739
3000,0.018963,11.929897,11.933144
3001,0.018724,84.12342,34.65219
3002,0.021689,-183.2254,-152.37532
3003,0.019578,-33.589825,-54.603886
3004,0.018678,69.25856,49.701763
3005,0.019332,90.15441,49.806927
3006,0.019313,71.30501,9.43105
3007,0.01951,-29.508463,-2.6461227
3008,0.021619,-143.91606,-145.54549
3009,0.019084,6.4872985,-46.464058
3010,0.019139,16.701515,-24.90368
3011,0.019107,62.26827,-10.5398035
3012,0.019336,39.276203,-64.569695
3013,0.01869,53.430874,-10.936591
3014,0.019012,-8.122662,31.502838
3015,0.019265,-47.193806,27.16494
3016,0.019819,-20.11613,-32.624577
3017,0.019078,71.805756,38.617985
3018,0.019053,51.379116,24.376572
3019,0.019081,34.3873,-58.352585
3020,0.018325,79.51367,60.00787
3021,0.019049,-42.529804,44.943413
3022,0.018646,-20.260048,19.631596
3023,0.019646,-2.2847707,-29.41021
3024,0.019219,-71.25821,29.657879
3025,0.019481,-63.753723,-41.74036
3026,0.018841,27.439209,66.915695
3027,0.019319,67.00417,-8.256425
3028,0.019332,34.029,-22.202827
3029,0.019331,-63.840023,50.123352
3030,0.019304,-12.130027,-3.5227246
3031,0.020714,-76.73588,-109.625145
3032,0.018992,-42.272865,34.32349
3033,0.019024,34.890068,-50.37711
3034,0.018532,42.34025,-10.309036
3035,0.019057,-4.275425,-49.233376
3036,0.018699,77.30797,22.625887
3037,0.019923,60.273502,-22.377539
3038,0.01907,47.16581,57.874943
3039,0.019335,-13.020266,-18.885057
3040,0.018674,59.499634,34.362118
3041,0.019301,-20.311956,-43.330738
3042,0.018786,87.97535,34.65304
3043,0.021736,-144.47551,-140.40094
3044,0.021728,62.9889,-21.87535
3045,0.019414,-3.1886725,24.351765
3046,0.018846,53.861465,35.451782
3047,0.018877,36.096336,-5.745392
3048,0.019427,-42.577396,-55.877106
3049,0.019487,-21.921207,-31.345055
3050,0.019402,-16.44042,-43.96644
3051,0.021493,-158.40594,-144.18349
3052,0.019313,-6.8958974,-33.592346
3053,0.019826,17.815765,-41.82372
3054,0.018542,79.11026,70.44845
3055,0.018898,53.71238,48.21501
3056,0.019579,6.094803,-34.704014
3057,0.018929,25.304893,8.516145
3058,0.018511,35.847614,57.686745
3059,0.01892,27.885511,-6.839364
3060,0.021077,-87.448875,-134.48407
3061,0.01825,65.26695,37.846573
3062,0.019021,-51.861393,70.798004
3063,0.019475,-60.495945,37.463493
3064,0.019431,-29.450249,-33.974964
3065,0.019549,-49.751064,-8.402336
3066,0.022385,-189.71922,-152.40651
3067,0.018539,7.68417,11.76874
3068,0.019174,-1.6042057,-21.510794
3069,0.01909,-13.782332,-26.563984
3070,0.018948,20.078476,-40.39688
3071,0.019348,17.183271,52.947952
3072,0.021555,-153.01321,-147.56435
3073,0.019779,-48.431396,17.576088
3074,0.019091,-40.50311,31.804214
3075,0.019226,8.815387,61.598667
3076,0.019533,-19.78061,2.662189
3077,0.018969,-11.657603,28.718048
3078,0.019269,70.094124,-13.434084
3079,0.018883,43.845543,-55.680473
3080,0.018605,36.32688,45.60029
3081,0.019715,-16.100307,-21.692614
3082,0.019597,-30.051054,-42.687016
3083,0.019037,-31.595184,11.803178
3084,0.018621,10.507138,-7.7609267
3085,0.01916,33.07189,-34.704887
3086,0.019012,53.22565,-39.140495
3087,0.018887,59.790054,47.266907
3088,0.019069,4.310907,-59.339565
3089,0.019305,-16.197964,-0.15165332
3090,0.019317,-14.504516,-14.920603
3091,0.018865,-4.066989,42.715588
3092,0.022718,-51.359154,-1.998006
3093,0.019524,-22.725203,-30.359621
3094,0.019007,74.337524,66.30984
3095,0.020341,-90.12995,-104.42895
3096,0.019263,37.035477,-23.210161
3097,0.019096,-31.382504,11.055761
3098,0.019441,-4.1086583,65.142235
3099,0.018828,60.23797,47.470047
3100,0.01899,-8.226593,-43.77987
3101,0.018875,15.504356,11.394525
3102,0.019201,-3.0888684,-14.55862
3103,0.018691,62.286903,66.327896
3104,0.019063,-10.148544,-25.207863
3105,0.018934,19.61681,3.1508114
3106,0.018914,-11.165273,-45.499004
3107,0.021785,-149.42023,-141.0799
3108,0.019129,-1.8800601,39.23951
3109,0.018486,71.031555,-8.122049
3110,0.019325,4.183646,-39.882755
3111,0.018703,6.354917,38.2171
3112,0.019164,27.78802,-12.038263
3113,0.019148,67.42411,41.70073
3114,0.018649,60.70636,25.006723
3115,0.022292,-164.04669,-144.55424
3116,0.018779,55.970184,46.4946
3117,0.019349,-43.415195,11.013058
3118,0.019071,0.8946926,-26.23922
3119,0.018633,-17.290995,-21.401241
3120,0.019466,-63.07432,6.537344
3121,0.019321,-28.98969,-42.0218
3122,0.019351,-5.333799,-23.62545
3123,0.018758,-18.029198,48.619457
3124,0.021448,-90.09981,-141.74402
3125,0.018947,9.583977,-14.131983
3126,0.018437,42.25254,12.002371
3127,0.019283,7.1363177,-31.344727
3128,0.018927,31.733303,13.485468
3129,0.019279,20.616276,43.340878
3130,0.022419,-195.20941,-152.53801
3131,0.019829,-37.35422,-58.520428
3132,0.019174,77.80083,55.151936
3133,0.01872,66.77879,44.694046
3134,0.0197,-35.519016,-18.938702
3135,0.01887,-28.774252,7.560807
3136,0.021707,-160.01425,-147.74034
3137,0.019256,26.031841,-54.858
3138,0.019185,28.926413,-35.35575
3139,0.01878,-44.326897,11.538657
3140,0.022243,61.725395,-68.18725
3141,0.019316,60.395386,-9.067071
3142,0.018811,17.767536,23.847834
3143,0.019279,-11.226947,15.223066
3144,0.018935,-28.976921,-18.34989
3145,0.018594,82.37688,42.135426
3146,0.018996,48.68008,30.780304
3147,0.018923,30.942053,-61.71275
3148,0.01897,-50.80193,62.40059
3149,0.019143,-41.22765,44.756023
3150,0.018129,-43.37552,35.1989
3151,0.018728,3.3725824,-20.753828
3152,0.019316,-80.2516,16.886902
3153,0.018847,70.85039,31.29439
3154,0.018892,81.33442,65.37897
3155,0.018664,50.03709,-1.733739
3156,0.018199,12.823928,45.577763
3157,0.018898,59.837143,38.3166
3158,0.019251,10.116357,12.238832
3159,0.020293,-92.597206,-104.90864
3160,0.018619,-36.184612,24.924046
3161,0.019297,35.76653,-57.558376
3162,0.018276,27.245447,-10.994671
3163,0.019301,27.33904,-28.50833
3164,0.018768,63.8917,49.67571
3165,0.019381,-17.159887,-36.832767
3166,0.018802,83.84711,56.671066
3167,0.018983,-7.033303,-10.08851
3168,0.018227,70.87367,31.704548
3169,0.019363,-27.067171,-48.20567
3170,0.018327,43.691177,14.0785
3171,0.021947,-152.49222,-143.29689
3172,0.019113,94.97839,-11.704124
3173,0.019358,11.527771,36.64717
3174,0.019535,-44.45295,-17.816504
3175,0.019266,-23.282076,-16.288368
3176,0.01838,-47.42225,72.89872
3177,0.019124,-20.091784,-29.933836
3178,0.018983,-32.13476,-42.599823
3179,0.022221,-167.74251,-146.3677
3180,0.019671,-0.7613273,-29.980675
3181,0.019141,16.436148,-43.704235
3182,0.019926,-64.243324,37.891888
3183,0.019034,69.6413,36.943428
3184,0.018999,42.743385,-63.456898
3185,0.019217,35.895794,2.727978
3186,0.018841,97.38789,53.25867
3187,0.019318,55.12438,-24.218412
3188,0.023919,-98.003586,-143.73349
3189,0.020084,-37.43053,30.488365
3190,0.019738,-17.374285,-12.354628
3191,0.019977,-67.88994,29.474182
3192,0.019426,-32.974075,-36.94878
3193,0.019365,-61.5359,23.400482
3194,0.021719,-205.36008,-157.00719
3195,0.018805,0.017866403,5.249971
3196,0.018907,6.8576136,-14.563888
3197,0.019477,-13.273286,-9.011612
3198,0.01852,83.46299,79.69144
3199,0.018896,32.28068,-25.787577
3200,0.021585,-164.89513,-148.86794
3201,0.019186,-25.066452,15.841603
3202,0.019129,-31.211292,15.976012
3203,0.020131,21.127428,-14.797508
3204,0.024727,-5.093373,-17.370432
3205,0.024558,-9.265803,28.938787
3206,0.024772,-41.99866,-11.382434
3207,0.024583,61.856815,-60.70018
3208,0.019544,21.20769,49.238873
3209,0.019742,-10.841886,-23.553776
3210,0.020013,-24.021448,-40.182392
3211,0.019719,-36.548035,8.175007
3212,0.019119,31.610811,8.498002
3213,0.019502,32.354515,-34.313156
3214,0.01895,48.541866,-35.65412
3215,0.020048,-38.31762,4.52978
3216,0.019374,-15.68784,-53.548653
3217,0.019464,-58.705936,-29.45975
3218,0.018814,35.6899,1.9097553
3219,0.019286,-37.459904,78.15304
3220,0.019205,-34.435944,-40.199974
3221,0.019485,-28.868938,-27.889496
3222,0.020375,-43.111465,-56.203495
3223,0.020344,-91.35867,-105.54601
3224,0.018848,38.783047,-24.151665
3225,0.019611,-35.198536,-0.837412
3226,0.018378,-0.6133029,31.361095
3227,0.018994,-13.017925,11.096345
3228,0.019461,-18.778515,-27.55018
3229,0.01875,58.693256,22.990755
3230,0.019419,14.207155,-13.703865
3231,0.018941,72.95986,70.8348
3232,0.019537,-8.898401,-32.057198
3233,0.019189,8.013947,-5.6377263
3234,0.019215,-17.53067,-42.286728
3235,0.025474,-155.8168,-144.57304
3236,0.018666,55.608635,45.84164
3237,0.020128,-47.21843,5.887082
3238,0.018998,62.52103,52.510975
3239,0.018803,42.26888,42.718735
3240,0.018987,8.402019,-27.38303
3241,0.018866,70.58667,42.85997
3242,0.018754,-2.1914687,8.080702
3243,0.022223,-173.32407,-147.27876
3244,0.018786,57.924587,50.418026
3245,0.019528,-45.67585,7.956399
3246,0.019362,45.98775,5.414064
3247,0.019408,-0.031690553,-25.121553
3248,0.019822,-26.845133,-7.5374756
3249,0.019498,-25.582779,-52.134003
3250,0.018975,63.15272,-16.930622
3251,0.018924,-1.4489765,8.209736
3252,0.02146,-116.62475,-137.51294
3253,0.019142,40.103436,-5.765453
3254,0.018697,84.592514,51.625053
3255,0.019504,-1.257197,-40.407703
3256,0.018582,17.822716,1.109476
3257,0.019701,11.665643,-37.508392
3258,0.022461,-208.718,-165.23117
3259,0.019182,-0.50549716,-58.801933
3260,0.018884,-40.483604,70.51943
3261,0.018861,75.40376,59.951305
3262,0.018915,-2.519998,-19.017216
3263,0.018962,-24.413107,-5.4310827
3264,0.022242,-170.52992,-150.51521
3265,0.019402,26.618422,-53.66357
3266,0.019227,30.063652,-44.02435
3267,0.01975,-30.999771,13.899887
3268,0.019017,61.110348,78.62811
3269,0.01947,57.54619,-6.552248
3270,0.018481,59.290615,29.853775
3271,0.019251,0.967241,4.129752
3272,0.019392,-37.424774,-5.807036
3273,0.018458,82.989075,47.465763
3274,0.018949,51.8663,32.570053
3275,0.019068,28.247662,-64.572075
3276,0.01965,-10.756092,-40.63621
3277,0.019263,-51.42076,17.087831
3278,0.019062,-34.25884,38.026234
3279,0.019543,57.91715,-35.632202
3280,0.018605,44.871246,-26.22212
3281,0.018885,9.21986,-2.132171
3282,0.021355,-26.62713,-45.300373
3283,0.019187,39.055195,34.265114
3284,0.019709,27.06367,-8.552221
3285,0.019185,38.84677,15.42431
3286,0.018908,31.40514,43.74577
3287,0.020256,-86.86194,-109.52968
3288,0.01954,-34.239426,21.244413
3289,0.018567,15.865668,59.406746
3290,0.019443,63.6189,-32.677044
3291,0.019559,65.07503,-30.3951
3292,0.018707,51.885033,45.88284
3293,0.019406,1.135237,-21.281473
3294,0.019933,-49.052055,14.774086
3295,0.018888,4.124277,-1.057422
3296,0.018595,72.96858,32.040745
3297,0.018622,-46.422245,94.92608
3298,0.018647,33.86886,13.717715
3299,0.022006,-165.33044,-145.42502
3300,0.018823,-1.1229055,-11.159494
3301,0.018767,44.871292,-21.553082
3302,0.019011,17.263655,-39.053406
3303,0.019029,6.942834,-17.897404
3304,0.018749,-39.04901,28.966791
3305,0.01957,-17.939081,-29.00148
3306,0.019421,66.91897,-27.819468
3307,0.021984,-176.82185,-151.86598
3308,0.019039,11.226308,-32.069942
3309,0.019499,14.783635,-46.45032
3310,0.019392,-21.401812,-13.995822
3311,0.01859,18.604805,22.600687
3312,0.018084,61.354164,61.85722
3313,0.018718,29.33877,-6.411674
3314,0.018575,10.694646,31.542263
3315,0.019014,63.19138,-25.426035
3316,0.02181,-124.14057,-135.22238
3317,0.018981,16.100199,34.29704
3318,0.018942,-10.907561,-3.326993
3319,0.019419,95.57382,27.011904
3320,0.019352,-42.46961,-43.210545
3321,0.019591,-65.90115,39.646656
3322,0.02242,-212.30327,-171.9444
3323,0.019158,-17.29281,9.159495
3324,0.018711,29.935528,-4.539069
3325,0.019211,-10.377415,-9.107786
3326,0.018572,86.85515,60.652393
3327,0.018553,65.82938,54.831657
3328,0.021871,-175.84285,-150.53857
3329,0.019398,-28.09979,8.731027
3330,0.021184,-36.766155,10.296399
3331,0.019976,31.685432,-21.981653
3332,0.019605,-23.124638,-19.792952
3333,0.018763,-8.919551,31.923779
3334,0.019213,1.6827815,-18.66109
3335,0.020166,-33.99273,-50.257767
